"Data Source","World Development Indicators",

"Last Updated Date","2020-04-09",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Kyrgyz Republic","KGZ","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","0.072808334","0.20471135","1.04140114469361","3.00294132719239","2.99926518003089","3.90876626828521","5.09038530732863","10.5338013405507","12.3069069959465","14.03","15.7","16","16.3","17.5","19.8","23","28.3","30.247042775311","37","38","","",
"Cambodia","KHM","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","0.005844911","0.016324986","0.031969578","0.047022640068885","0.0769560555527296","0.226983237666204","0.260570197574002","0.300436644360101","0.317321781089656","0.468356720063827","0.49","0.51","0.53","1.26","3.1","4.94","6.8","14","6.43319107021405","32.39845171","32.44694856","40","",
"Kiribati","KIR","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","0.616545618","1.211577838","1.78522547397736","2.33745894837722","2.5","3","3.5","4","4.5","6","7","8.97","9.07","10","10.7467976841839","11.5","12.25","12.99748389414","13.7","14.5818181818182","","",
"St. Kitts and Nevis","KNA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","1.945569823","2.258559942","3.343810607","4.400440044","5.86281024037522","7.71472655580319","21.152381758186","22.9697842928439","24.7376775443732","34","38.5","43.5","49.2","55.7","63","63.2","64","64.6","68","75.7","76.8176749076294","80.710190808323","","",
"Korea, Rep.","KOR","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.023265092","0.046124435","0.098404337","0.249946523","0.311359364","0.81968667","1.624237192","3.600801564","6.781815468","23.55219445","44.7","56.6","59.4","65.5","72.7","73.5","78.1","78.8","81","81.6","83.7","83.7591201534472","84.07","84.77","87.5568264944747","89.9","92.84302568","95.06942188","96.0228595797887","",
"Kuwait","KWT","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0.091082245","0.147162703","0.202898433","0.855662317","2.174535859","3.052397455","4.756222209","6.73139576837536","8.55179243431475","10.2489679289296","22.4029383804612","22.9271120360078","25.9261083689107","28.7911979549612","34.8","42","50.8","61.4","65.7690706867398","70.45","75.46","78.7","72","78.36738376","100","99.5988495907557","",
"Latin America & Caribbean (excluding high income)","LAC","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0126369202781055","0.0280718639496823","0.0469229101167626","0.0989375882493758","0.284722099642037","0.565721412635201","1.14799880614327","1.88448519424884","3.36120750756335","5.05521295754094","8.30761726671529","10.6795916852462","13.8614421207777","16.0690648812773","20.215998659901","23.2083512265351","25.9309086674699","30.4710562562741","34.1500352706399","38.7184241711464","42.512344035334","45.6077222197174","48.0944207072118","53.7904404063163","56.3874741374994","62.5334296402846","65.739453251234","",
"Lao PDR","LAO","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","0.009657814","0.037780708","0.111044032290124","0.181664460654566","0.267899241309349","0.333912466428616","0.361434490258043","0.850357490288917","1.16989342772256","1.64","3.55","6","7","9","10.747676189122","12.5","14.26","18.2","21.87","25.5104350823024","","",
"Lebanon","LBN","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.071617991","0.140166939","1.241079739","2.722352199","5.376809498","7.95274373635276","6.78321977527715","7","8","9","10.14","15","18.74","22.53","30.14","43.68","52","61.249785718304","70.5","73","74","76.11","78.1807748907671","","",
"Liberia","LBR","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","0.004489443","0.004099387","0.011328732","0.0177027057169472","0.033812227177592","0.0327133071190699","0.0318689345450327","0.0310111848040233","","","0.551376580555429","0.53","2","2.3","2.5","2.6","3.2","5.41","33","7.31910641139578","7.98447972152267","","",
"Libya","LBY","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","0.133617289","0.187042622337565","0.366533175284228","2.24441822165946","2.81451798740855","3.53283816154549","3.91778797710285","4.30105178913002","4.72199937850513","9","10.8","14","14","","16.5","17.76","19.016079781565","20.27215956269","21.7589206159252","","",
"St. Lucia","LCA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.305656686","0.670465974","0.992168483","1.304988973","1.932105802","5.09048334139327","8.18186395448366","14.6418357746777","20.9824734633424","21.395212362765","21.5675829464215","24.5","27.9","30","31","32.5","34","34.82","36","39.7","42.530930474403","46.7290780591803","50.8152447764038","","",
"Latin America & Caribbean","LCN","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0136518546233144","0.0299228676820297","0.050095002921631","0.109978106662945","0.309551535351447","0.608914642895414","1.22873933742197","2.05177996241735","3.88445540359558","5.63092332263949","8.8525507155636","11.2655071349164","14.3980321287753","16.6160568071751","20.7533781650371","23.7118466917791","26.514043797905","31.0392955545176","34.7021411941668","39.3384906817656","43.1628933561664","46.2373336353921","48.6070157049294","54.6161404817287","57.3546142720993","63.2182251081196","65.8062854383606","",
"Least developed countries: UN classification","LDC","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00857671979327967","0.021244432063003","0.0577223271869809","0.0996904057417795","0.144833876922816","0.236758181804958","0.356628732499322","0.556862347273282","0.788316919724701","1.11849520461145","1.9239608689546","2.10956445292671","2.68628150050055","4.12030349929693","4.74853036756793","6.01321918441524","7.48580306522419","10.7120019563054","13.700161664687","15.0609352442119","18.2496988224006","","",
"Low income","LIC","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00225527653487905","0.0114110998844398","0.0263758848173827","0.0645277830144905","0.0978869978268834","0.137874191160006","0.29282756160728","0.456945649826893","0.674155524227209","0.952728899161521","1.29131622816829","1.79732212990151","2.45206220788409","3.16351949634922","4.2014557921291","4.6794513748933","5.65677153092862","6.9652345248326","8.55998000287208","12.1981380706785","13.0829086294098","16.4386660810544","","",
"Liechtenstein","LIE","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","36.5152298938015","45.1168526483592","59.4707106749926","58.8096918372148","64.0074481394199","63.3713561470216","64.2141613630526","65.080218443168","70","75","80","85","89.4077","93.8","95.21","96.6411950959488","98.0939038921672","98.1","","",
"Sri Lanka","LKA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.002765448","0.005484436","0.054464499","0.162464548","0.296351104","0.348414425","0.647410010940963","0.793821864362622","1.05042270585318","1.45858022842408","1.44615998041486","1.79204679392588","2.53756612897332","3.88","5.8","8.78","12","15","18.2854","21.9","25.8","12.1","16.4","34.1133478999619","","",
"Lower middle income","LMC","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00210079944129146","0.0227080889421556","0.0392965468945236","0.0734830537294242","0.156901443644182","0.277094831226528","0.56103077623594","0.874867745465721","1.59742323115277","2.10174830451581","2.92582402427112","3.68075366176146","4.57021035732128","5.75553291802416","6.75748839183001","7.77511016500105","10.7055827686978","12.9036302427539","15.4174259622684","18.0350023594103","22.559375678119","22.6107350740932","26.0708923976379","34.716073808246","","",
"Low & middle income","LMY","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0136251732059616","0.0382003624318211","0.0783508697279355","0.155691792761076","0.3567350339729","0.717380367135454","1.44176347479661","2.04873920285442","3.44434765890679","4.52271634054105","5.80833147487782","6.89142007849822","8.46645632485871","11.038382618249","13.6515836801694","16.348118156438","20.0745390688864","22.9064280775081","26.1084401646441","28.9274405213657","32.3764414844396","34.3246548910997","37.1359991006009","43.0069475714592","","",
"Lesotho","LSO","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.00284594","0.005584433","0.010956533","0.05380446","0.211806070361977","0.261150063093855","1.08394313737534","1.53249659019509","2.17552433931097","2.58024548419449","2.97970818724486","3.44543125970873","3.58","3.72","3.86","7","10","15","22","25","27.36","29","","",
"Late-demographic dividend","LTE","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00994991218139694","0.027717005766248","0.0593376886514136","0.14034844838095","0.269219086862987","0.628984990857418","1.26627230648959","2.46939231568441","3.55747178208092","5.90932695255329","8.02143040026333","10.362211385503","12.2760642670335","15.1227721106092","19.9670577925976","25.1970113838956","30.6000245197998","36.0373430789403","40.0504438820325","44.7107617616052","48.3719501812781","50.9167210254519","53.3764299192314","56.7518719524841","59.2428246582081","","",
"Lithuania","LTU","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.277421291","0.978422157","1.972063745","2.9230547","6.42706749477765","7.17935699381369","17.69","25.91","31.23","36.22","43.9","49.9","55.22","59.76","62.12","63.6399774002179","67.2299893276414","68.4529","72.13","71.378","74.37664556","77.61525651","79.7225827680518","",
"Luxembourg","LUX","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.153198791","0.302155121","0.496486119","1.590941911","5.551653306","7.142704085","11.74555372","17.3879578","22.8873279731211","36.163422506306","39.84","54.55","65.88","70","72.51","78.92","82.23","87.31","90.62","90.0298585646936","91.9499237417387","93.7765","94.67","96.38","98.13669867","97.36296032","97.061298705829","",
"Latvia","LVA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.812717072","2.053454712","3.315267886","4.387409055","6.31906208267861","7.21934580836289","21.94","26.98","38.58","46","53.63","59.17","63.41","66.84","68.42","69.7499545592245","73.1199437663748","75.2344","75.83","79.2006","79.84209778","80.114077","83.5771748630956","",
"Macao SAR, China","MAC","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.036993376","0.280014086","0.727273598","2.364127672","7.003324245","9.212005085","13.6085897418451","22.5212167700561","25.1718801643395","25.7421239826498","31.4840973824121","34.8629271733959","46.4","47.327","49.24","54","55.198","60.2036967182195","61.31","65.8","69.78","77.6001318608868","81.64298546","83.17408907","83.7940896091516","",
"St. Martin (French part)","MAF","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.003710492","0.005675444","0.021635203","0.142300767","0.175595345","0.693791244805455","1.37143810096418","2.37325319241544","3.35336668122363","11.6079347729582","15.0844445240204","19.7711915653115","21.5","33.1","41.3","52","46.107482597","55.4160531914894","56","56.8","57.08","58.27123642","61.76221201","64.8038651924043","",
"Monaco","MCO","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","42.1848634460346","46.6461423640265","48.0471171729696","49.4911689195459","52.4901966838546","55.4648260561427","61.4760397135217","64.3776824034335","67.25","70.1","75","80.3","87","90.7","92.4","93.3633020180933","95.2081779700534","97.0529768369275","","",
"Moldova","MDA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.000825391","0.003457217","0.004643901","0.028128808","0.260818206","0.600695269","1.28284641670022","1.48781295215565","3.78724279887342","7.40754458415897","10.629390841654","14.6302704551796","19.6206477051634","20.45","23.39","27.5","32.3","38","43.37","60","67","69","70.99999911","76.1245198931608","","",
"Madagascar","MDG","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.003695196","0.014333647","0.062561023","0.168608781","0.196394691006341","0.222511586178292","0.339720154596142","0.423252419277809","0.525353654946669","0.567721802237403","0.607552238860378","0.65","1.65","1.63","1.7","1.9","2.3","3","3.7","4.173972190007","4.713662899498","9.8","","",
"Maldives","MDV","Individuals using the Internet (% of population)","IT.NET.USER.ZS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.22693009","0.309444238","0.569627464","1.119908615","2.2038729393788","3.61729064930367","5.3477651689359","5.97659284988557","6.58825487530861","6.86960506696215","11.0363527828647","16.3","23.2","24.8","26.53","34","38.9301","44.1","49.28","54.461955146942","59.0925899654109","63.1856658848485","","",
"Middle East & North Africa","MEA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00193897795544268","","","","","0.0368782667944599","0.0838967947694028","0.229256657247771","0.490050134832308","0.928125351389022","1.70756804876231","2.09814805179304","3.78026306496792","5.15698288620121","8.43172154163906","9.84171626241337","11.8829065321517","15.1290833665656","18.838487750071","21.7389130799282","25.0327265202501","28.0057763095061","31.8011280817312","35.5087288962923","40.4000183025069","47.9201073132804","48.4946922583944","56.2157638821613","65.1449720538353","",
"Mexico","MEX","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.005880695","0.01730781","0.028305042","0.043339167","0.10256419","0.20040628","0.62731154","1.265783278","1.857436221","5.08138415338066","7.0380231165045","11.9","12.9","14.1","17.21","19.52","20.81","21.71","26.34","31.05","37.1762954125184","39.75","43.46","44.39","57.4310429923633","59.540446","63.85224909","65.7726344759233","",
"Marshall Islands","MHL","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.037059432","","","0.966071567","1.53427179624871","1.7066140776699","2.33544457522934","2.5697503671072","3.59977681383754","3.8787023977433","3.79559021427832","3.95","4.6","5.6","7","10","12.5","14","16.8","19.282441803511","29.7877793626081","38.701162619829","","",
"Middle income","MIC","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00605586247919489","0.0138530467344789","0.0396215549407754","0.0842669478133","0.167850822719579","0.385485458905505","0.775109544252955","1.5672712451878","2.23015677600143","3.74799418995199","4.92006059740255","6.31675725739676","7.48357986025211","9.18431306019834","11.9981052677835","14.8424036870027","17.7711007162712","21.7641840823716","24.9155428472665","28.3947442539083","31.3519728562786","35.0434040604333","36.8383056138023","39.9099292387643","46.118026465516","","",
"North Macedonia","MKD","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.04074384","0.075995734","0.503985009","1.002861666","1.49733026","2.48556631640066","3.46818460849398","17.33","19.07","24.44","26.45","28.62","36.3","46.04","51.77","51.9","56.7","57.449947312961","65.24","68.06","70.3802","72.15681447","74.51682418","79.1677551850871","",
"Mali","MLI","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.002055228","0.010085919","0.019793888","0.060909873","0.142545755049184","0.185897413256084","0.2270455784917","0.310364443230575","0.432819639900985","0.507063135952247","0.729627280833101","0.81","1.57","1.8","2","2.2","2.8","3.5","7","10.33","11.1121864890589","13","","",
"Malta","MLT","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.224995699","1.051527475","3.920605132","6.500783995","7.759798038","13.1137087111024","17.8778483243348","28.92","31.64","34.62","41.24","40.41","46.9","50.08","58.86","63","68.0198237885462","68.1998742928975","68.9138","73.17","75.96","78.0751488032182","81.0119110762945","81.6580454874453","",
"Myanmar","MMR","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","0.000151709","","0.000289277380848561","0.00042649350636189","0.0240641491408465","0.024337392002823","0.0652388555011476","0.18204833106115","0.217128445069958","0.22","0.22","0.25","0.98","4","8","11.52","21.72583401","25.07330424","30.6781831132592","","",
"Middle East & North Africa (excluding high income)","MNA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00284163423552243","0.013372909517797","0.0264298787332471","0.0781139920619697","0.166168007264311","0.431233049278274","0.861165423496965","1.15886741824994","2.83364423292759","4.07063631542006","7.49728656496901","8.62479292685604","10.0116952355462","11.9792138252415","15.1267797123267","17.8695733625643","20.8490287449386","23.1344719047693","26.4044591916279","29.92718801056","34.9445409688208","43.2279229192634","43.218212177006","51.1623028931429","59.6425008317772","",
"Montenegro","MNE","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.3500686036232","27.1","28.9","30.8","32.9","35.1","37.5","35.6115412460109","56.8387825490631","60.31","61","68.1195810359317","69.88164684","71.27233254","71.51712879353","",
"Mongolia","MNG","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.008811225","0.018160749","0.112742554","0.145810542","0.50847156","1.25565200358112","1.65323823906982","2.0395726034818","","","","","9","9.8","10","10.2","12.4999911084745","16.4","17.699984237","19.9424474349209","22.5000041337688","22.2657705","23.7142651737061","47.1609401961253","",
"Northern Mariana Islands","MNP","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.003042979","0.011842611","0.020197055","0.056250629","0.109592530041641","0.160031946644069","0.259612611253739","0.419538843913707","0.679447835392438","0.854357118107528","0.842954488044236","0.91","1.56","2.68","4.17","4.3","6","7.29393733","9.236314896","16.93353299","17.5212390868424","10","","",
"Mauritania","MRT","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","0.004172527","0.040594795","0.118464464","0.192031462434805","0.261448551967195","0.363229414608579","0.424004895843197","0.481470438230954","0.669966474877597","0.97966125273203","1.43361319586788","1.87","2.28","4","4.5","5","6.2","10.7","15.199126690825","18","20.80096366143","","",
"Mauritius","MUS","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.183769158","0.475629193","2.565279962","4.652213227","7.28153511499385","8.78090401892036","10.252624671916","12.1871062041308","13.6890885885342","15.1722287524914","16.7","20.22","21.81","22.51","28.33","34.95","35.42","40.116825135","44.8032753683379","50.1393184766711","52.19132594","55.4032403002657","58.596169704299","",
"Malawi","MWI","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","0.004668518","0.018057365","0.087278755","0.126780944756387","0.164020725330811","0.21509472652259","0.278815116302304","0.347505334967577","0.384489334082782","0.425137489606563","0.965864736553132","0.7","1.07","2.26","3.33","4.3506","5.05","5.83","5.3","11.47","13.7821643919877","","",
"Malaysia","MYS","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.001047822","0.025538478","0.099607417","0.145673837","0.852044466","2.307393234","6.751770483","12.3055022","21.3847311644538","26.6959725007084","32.3382043389359","34.9711523397291","42.2522656295248","48.629170245984","51.6379889864403","55.7","55.8","55.9","56.3","61","65.8","57.05751226","63.6654258813225","71.0640678111957","78.78830993","80.14047901","81.2010486181174","",
"North America","NAC","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.742835611324641","1.1046559975739","1.64422227011231","2.16394302736138","4.61650068815039","8.73395407814314","15.4640267065347","20.9714337581609","29.5826213192236","35.8827105582599","43.8841640809698","50.1686287650263","59.0588592010351","61.9412897084349","64.8750121460754","68.3304403496209","69.2730261938856","74.8221899816302","74.2688086987766","71.9250963998418","72.5489982887815","71.056958434032","75.5335297673999","72.8493027183661","74.4252310539038","76.1172938307629","86.1149971059574","87.6470502224103","","",
"Namibia","NAM","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.006172051","0.009032145","0.058750679","0.286745093","0.336217708","1.64473954726899","2.41697944170998","2.63369976876116","3.35983988553801","3.8047156152631","4.01004664442375","4.39887064732726","4.83561077833704","5.32900377208954","6.5","11.6","12","12.9414","13.9","14.84","25.68785182","31.0333459383454","51","","",
"New Caledonia","NCL","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.005179013","0.252983946","0.989334969","1.936042825","5.688147323","13.9395488232698","18.2371097828416","22.389797417113","26.4083344703588","30.2980462088488","32.3590147531561","33.5157146807209","35.05","34.51","33.99","42","50","58","66","70","74.00175279141","","82.0058408035186","","",
"Niger","NER","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.001039305","0.002008766","0.002911503","0.028136022","0.0362612938065891","0.10518543139701","0.127152468779619","0.155698703668983","0.189933733703092","0.221341351487395","0.294033977096223","0.390390619762082","0.7","0.76","0.83","0.9","1.05","1.15","1.24867568902241","2.476219975","4.32275803028068","10.22431156","5.25048768669473","",
"Nigeria","NGA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.00883298","0.017237401","0.025231461","0.041038723","0.0640808079494101","0.089901370457273","0.320461975542327","0.558576244860521","1.28613764134527","3.54915571796492","5.54503608300536","6.77","8","9.3","11.5","13.8","16.1","19.1","21","36","25.67","42","","",
"Nicaragua","NIC","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.013166228","0.030046478","0.084093291","0.206216818","0.303808975","0.497901643","0.980216486692385","1.44879942820716","1.71472958428668","1.88041253242301","2.32066460863941","2.56635117656203","2.8055730627337","3.9","5.3","7.3","10","10.6","13.5","15.5","17.6","19.704291498993","24.5718339595365","27.8630400087748","","",
"Netherlands","NLD","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.334386942","0.531496128","1.320008028","1.967087737","3.257308831","6.47315766","9.649069145","14.0655114","22.24382769","39.17600725","43.984351373138","49.3730621073123","61.29","64.35","68.52","81","83.7","85.82","87.42","89.63","90.72","91.4199957622284","92.859992359525","93.9564","91.666666","91.7241379310345","90.4109589","93.19727891","94.7120737217303","",
"Norway","NOR","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.707299448","1.407395158","2.216365832","2.783990846","4.152450292","6.423220493","18.25031077","20.41788144","22.56011255","40","52","64","72.84","78.13","77.69","81.99","82.55","86.93","90.57","92.08","93.39","93.4899826515194","94.6499780533304","95.0534","96.3","96.8103","97.29820367","96.3576013","96.4916579887094","",
"Nepal","NPL","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.000924878","0.004510473","0.021998858","0.064393596","0.146668869","0.204651683653029","0.240015303375743","0.312956060108532","0.382810917017044","0.449843651215974","0.82655126590551","1.14138916388191","1.41","1.73","1.97","7.93","9","11.1493","13.3","15.44","17.58161800656","19.688763836629","34","","",
"Nauru","NRU","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","2.98715523250025","","","","","","","","","","54","","","","","","57","","",
"New Zealand","NZL","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.285941241","0.631215367","3.168718848","4.88424078","8.041899368","14.6015244","31.63626081","41.49448266","47.3795565432096","53.2410152941279","59.0807532812931","60.9625398663824","61.8476278106481","62.7202123689541","69","69.76","72.03","79.7","80.46","81.23","81.644470179502","82.78","85.5","88.22288881795","88.470186347099","90.8110930723827","","",
"OECD members","OED","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.243954419299118","0.431736198070205","0.66563844132971","0.879744346249717","1.77329859881963","3.34175336550829","6.08267634562863","9.53134840229385","14.2759371617031","20.6380056028164","27.8843173069017","33.417914151159","41.5437181609937","45.7673275814136","50.6019264459056","54.2170670065093","56.6960308282291","61.9746778150506","64.0294900723923","65.449391474847","67.7367619207762","68.6422017583691","71.048562152628","72.3613553589321","73.9774338032517","76.4930842793664","80.7107710199396","81.7149077903853","82.5248536095399","",
"Oman","OMN","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","0.439792805","0.862725306","2.515665987","3.52042141651097","5.89384152148671","6.87339603918545","7.25574294536556","6.75885217024525","6.68358142020519","8.299716672503","16.68","20","26.8","35.8278","48","60","66.45","70.22","73.53","76.84539047","80.185635733257","","",
"Other small states","OSS","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.858818911999171","1.48217118541044","2.53504306780028","3.34782364513731","5.39398312921704","6.64752296611917","8.61500534762978","10.3695073667132","12.1798257492868","12.9382032467353","14.3337650836116","16.1884856616058","18.8306397970262","20.8552510270155","24.4909812335054","28.1102517413223","31.4428329948374","36.3468113959083","40.1529964234949","43.6449510577874","46.2910498262805","52.850050362276","","",
"Pakistan","PAK","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.000122702","0.00299173","0.027549238","0.043947719","0.055357238","","1.31855077925626","2.57742673683831","5.04115812592502","6.16432098534156","6.33232909830782","6.5","6.8","7","7.5","8","9","9.96","10.9","12","14","12.38544676","15.51","","",
